CUST_NAME,ECU_NAME,EVENT_ID,EVENT_NOTIFICATION_ID,EVENT_TYPE,FMI,FMT_TEXT,LATITUDE,LONGITUDE,MFG_RLSE_DATE,ODO_READING,SA,SPN,SPN_TEXT,TIME_STAMP,VIN_CD_DESC,VIN_NO,WITHIN_GEO_FENCE_LIMIT,Number of Records
RG_Corp12,J1939_42,23015721,19906760,2,19,Received Network Data In Error,45.5585686,-122.7009642,,20938,42,917,High Resolution Total Vehicle Distance,2/24/2014 7:33,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,23036860,19907872,2,9,Abnormal update rate,45.5585686,-122.7009642,,20938,160,559,Accelerator Pedal Kickdown Switch,2/24/2014 7:33,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,23015722,19906762,2,9,Abnormal update rate,45.5585686,-122.7009642,,20938,42,559,Accelerator Pedal Kickdown Switch,2/24/2014 7:33,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,23498930,19929038,2,9,Abnormal update rate,29.1133021,-99.7526497,,342,160,523,Transmission Current Gear,2/24/2014 14:52,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,23498952,19929037,2,9,Abnormal update rate,29.1133021,-99.7526497,,342,42,560,Transmission Driveline Engaged,2/24/2014 14:52,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,23507481,19929643,2,19,Received Network Data In Error,29.1133021,-99.7526497,,342,42,5606,Adaptive Cruise Control Readiness Status,2/24/2014 14:59,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,23507482,19929638,2,13,Out of Calibration,29.1133021,-99.7526497,,342,42,516503,Undocumented SPN: 516503,2/24/2014 15:00,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,23716870,19937057,2,19,Received Network Data In Error,45.5586828,-122.7015594,,21316,160,5681,Undocumented SPN: 5681,2/24/2014 19:11,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,23716892,19937060,2,19,Received Network Data In Error,45.5586828,-122.7015594,,21316,160,5682,Undocumented SPN: 5682,2/24/2014 19:11,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,23716893,19937064,2,19,Received Network Data In Error,45.5586828,-122.7015594,,21316,160,5683,Undocumented SPN: 5683,2/24/2014 19:11,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,24146774,19959501,2,19,Received Network Data In Error,45.5586154,-122.700896,,10845,42,5606,Adaptive Cruise Control Readiness Status,2/25/2014 7:17,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,24156375,19960056,2,19,Received Network Data In Error,45.5587353,-122.700922,,26402,42,560,Transmission Driveline Engaged,2/25/2014 7:29,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,24247533,19964543,2,14,Special Instructions,45.0304642,-122.983316,,14817,42,517503,Undocumented SPN: 517503,2/25/2014 8:48,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,24247534,19964539,2,19,Received Network Data In Error,45.0302527,-122.9834274,,14817,42,5606,Adaptive Cruise Control Readiness Status,2/25/2014 8:48,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,24503826,19975812,2,19,Received Network Data In Error,45.5382917,-122.661699,,7397,160,523,Transmission Current Gear,2/25/2014 12:18,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,24988682,19997669,2,19,Received Network Data In Error,45.3696288,-122.1712024,,22278,160,5681,Undocumented SPN: 5681,2/26/2014 0:52,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,24988683,19997671,2,19,Received Network Data In Error,45.3696288,-122.1712024,,22278,160,5682,Undocumented SPN: 5682,2/26/2014 0:52,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,24988684,19997670,2,19,Received Network Data In Error,45.3696288,-122.1712024,,22278,160,5683,Undocumented SPN: 5683,2/26/2014 0:52,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,25262222,20014288,2,9,Abnormal update rate,45.5584558,-122.7010037,,26634,160,5681,Undocumented SPN: 5681,2/26/2014 7:13,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25262221,20014289,2,9,Abnormal update rate,45.5584558,-122.7010037,,26634,42,5023,ACC usage demand,2/26/2014 7:13,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25271760,20014801,2,19,Received Network Data In Error,45.5585285,-122.7009829,,26634,42,5606,Adaptive Cruise Control Readiness Status,2/26/2014 7:22,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25290975,20015850,2,19,Received Network Data In Error,45.5585391,-122.7008946,,26634,42,560,Transmission Driveline Engaged,2/26/2014 7:42,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25300447,20016317,2,19,Received Network Data In Error,45.5590524,-122.7011012,,26634,42,190,Engine Speed,2/26/2014 7:48,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25300445,20016313,2,19,Received Network Data In Error,45.5590524,-122.7011012,,26634,42,512,Driver's Demand Engine - Percent Torque,2/26/2014 7:48,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,25300446,20016318,2,19,Received Network Data In Error,45.5590524,-122.7011012,,26634,42,513,Actual Engine - Percent Torque,2/26/2014 7:48,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,25698061,20034276,2,19,Received Network Data In Error,45.5575311,-122.7014313,,7925,160,523,Transmission Current Gear,2/26/2014 13:26,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,26421537,20070521,2,19,Received Network Data In Error,45.5586704,-122.7008734,,12282,42,190,Engine Speed,2/27/2014 7:50,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,26421535,20070526,2,19,Received Network Data In Error,45.5586704,-122.7008734,,12282,42,512,Driver's Demand Engine - Percent Torque,2/27/2014 7:50,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,26421536,20070522,2,19,Received Network Data In Error,45.5586704,-122.7008734,,12282,42,513,Actual Engine - Percent Torque,2/27/2014 7:50,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,26594614,20078566,2,19,Received Network Data In Error,45.570524,-122.7027233,,27183,42,560,Transmission Driveline Engaged,2/27/2014 10:15,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,26733487,20084739,2,19,Received Network Data In Error,45.4227546,-122.582774,,8405,42,84,Wheel-Based Vehicle Speed,2/27/2014 12:09,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,27856445,20137756,2,19,Received Network Data In Error,45.5595766,-122.7033523,,27695,42,560,Transmission Driveline Engaged,2/28/2014 12:11,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,28120112,20149361,2,19,Received Network Data In Error,45.5306224,-122.5790037,,9000,160,523,Transmission Current Gear,2/28/2014 17:10,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,28452383,20166519,2,19,Received Network Data In Error,45.5566461,-122.7012204,,28110,42,597,Brake Switch,3/1/2014 6:47,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,28714345,20180443,2,19,Received Network Data In Error,45.6271903,-122.770235,,28260,42,560,Transmission Driveline Engaged,3/1/2014 14:22,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,29449256,20228123,2,19,Received Network Data In Error,45.53231,-122.5789386,,10259,160,523,Transmission Current Gear,3/3/2014 1:28,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,29688437,20247715,2,19,Received Network Data In Error,0,0,,28616,42,560,Transmission Driveline Engaged,3/3/2014 7:17,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,29697717,20248295,2,19,Received Network Data In Error,45.5586611,-122.7008419,,26085,42,5606,Adaptive Cruise Control Readiness Status,3/3/2014 7:24,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,29697719,20248290,2,9,Abnormal update rate,45.5586611,-122.7008419,,26085,42,1121,EBS Brake Switch,3/3/2014 7:24,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,29697718,20248299,2,9,Abnormal update rate,45.5586611,-122.7008419,,26085,42,904,Front Axle Speed,3/3/2014 7:24,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,29697720,20248296,2,9,Abnormal update rate,45.5586611,-122.7008419,,26085,160,1121,EBS Brake Switch,3/3/2014 7:24,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,29697721,20248293,2,9,Abnormal update rate,45.5586611,-122.7008419,,26085,42,2919,Foundation Brake Use,3/3/2014 7:24,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30738584,20304587,2,14,Special Instructions,41.2496713,-95.8120066,,63646,42,517503,Undocumented SPN: 517503,3/4/2014 6:29,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,30738585,20304586,2,14,Special Instructions,41.2499062,-95.8118058,,63646,160,517503,Undocumented SPN: 517503,3/4/2014 6:29,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30738586,20304585,2,19,Received Network Data In Error,41.2501451,-95.8116098,,63646,42,5606,Adaptive Cruise Control Readiness Status,3/4/2014 6:29,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30805318,20308552,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,513,Actual Engine - Percent Torque,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,30805320,20308550,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,160,523,Transmission Current Gear,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805406,20308538,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,516096,Undocumented SPN: 516096,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805407,20308543,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,516097,Undocumented SPN: 516097,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805408,20308539,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,516215,Undocumented SPN: 516215,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805319,20308549,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,520,Actual Retarder - Percent Torque,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805321,20308548,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,527,Cruise Control States,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805327,20308547,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,559,Accelerator Pedal Kickdown Switch,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30805369,20308546,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,42,560,Transmission Driveline Engaged,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,30805409,20308545,2,9,Abnormal update rate,45.5584221,-122.7011043,,10906,160,516097,Undocumented SPN: 516097,3/4/2014 7:24,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30814869,20309110,2,19,Received Network Data In Error,45.5585677,-122.7009826,,29107,42,560,Transmission Driveline Engaged,3/4/2014 7:38,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,30824843,20309679,2,19,Received Network Data In Error,45.5584891,-122.7011048,,3641,42,5606,Adaptive Cruise Control Readiness Status,3/4/2014 7:40,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,30929041,20315165,2,19,Received Network Data In Error,29.1131308,-99.7528347,,510,160,516226,Undocumented SPN: 516226,3/4/2014 9:10,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30929037,20315175,2,19,Received Network Data In Error,29.1131308,-99.7528347,,510,42,516216,Undocumented SPN: 516216,3/4/2014 9:10,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30929038,20315174,2,19,Received Network Data In Error,29.1131308,-99.7528347,,510,42,516217,Undocumented SPN: 516217,3/4/2014 9:10,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30929039,20315166,2,19,Received Network Data In Error,29.1131308,-99.7528347,,510,42,516221,Undocumented SPN: 516221,3/4/2014 9:10,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,30929040,20315167,2,19,Received Network Data In Error,29.1131308,-99.7528347,,510,42,516222,Undocumented SPN: 516222,3/4/2014 9:10,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,31077457,20321834,2,12,Bad intelligent device or component,0,0,,510,160,517648,Undocumented SPN: 517648,3/4/2014 11:12,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,31077458,20321839,2,12,Bad intelligent device or component,0,0,,510,42,517648,Undocumented SPN: 517648,3/4/2014 11:12,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,31077463,20321837,2,19,Received Network Data In Error,0,0,,510,42,5606,Adaptive Cruise Control Readiness Status,3/4/2014 11:12,Cascadia 113” Day cab,FRCE297QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,31966333,20364556,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,560,Transmission Driveline Engaged,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966357,20364555,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,513,Actual Engine - Percent Torque,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966380,20364552,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,516096,Undocumented SPN: 516096,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966381,20364549,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,516097,Undocumented SPN: 516097,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966382,20364551,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,516215,Undocumented SPN: 516215,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966383,20364553,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,527,Cruise Control States,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966384,20364547,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,559,Accelerator Pedal Kickdown Switch,3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966420,20364548,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,188,"Engine Speed At Idle, Point 1 (Engine Configuration)",3/5/2014 7:19,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,31966467,20364521,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,160,523,Transmission Current Gear,3/5/2014 7:20,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,31966455,20364536,2,9,Abnormal update rate,45.5584646,-122.7011523,,19777,42,520,Actual Retarder - Percent Torque,3/5/2014 7:20,Cascadia 125” Sleepercab,FRCE404QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32022722,20367472,2,19,Received Network Data In Error,45.5585044,-122.7010636,,29635,42,560,Transmission Driveline Engaged,3/5/2014 8:01,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104537,20371710,2,19,Received Network Data In Error,45.8115433,-122.6892807,,16813,42,908,"Relative Speed; Rear Axle #1, Right Wheel",3/5/2014 9:17,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104539,20371709,2,12,Bad intelligent device or component,45.8115416,-122.6892816,,16813,42,516499,Undocumented SPN: 516499,3/5/2014 9:17,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104540,20371708,2,19,Received Network Data In Error,45.8115392,-122.6892803,,16813,42,5606,Adaptive Cruise Control Readiness Status,3/5/2014 9:17,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104573,20371701,2,19,Received Network Data In Error,45.8114143,-122.6891408,,16814,42,904,Front Axle Speed,3/5/2014 9:18,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104622,20371707,2,19,Received Network Data In Error,45.8114143,-122.6891408,,16814,42,905,"Relative Speed; Front Axle, Left Wheel",3/5/2014 9:18,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104625,20371704,2,19,Received Network Data In Error,45.8114143,-122.6891408,,16814,42,906,"Relative Speed; Front Axle, Right Wheel",3/5/2014 9:18,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
UNKNOWN,J1939_42,32104626,20371706,2,19,Received Network Data In Error,45.8114143,-122.6891408,,16814,42,907,"Relative Speed; Rear Axle #1, Left Wheel",3/5/2014 9:18,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32148911,20373974,2,19,Received Network Data In Error,45.8113003,-122.6893835,,27710,42,907,"Relative Speed; Rear Axle #1, Left Wheel",3/5/2014 9:56,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32148950,20373968,2,12,Bad intelligent device or component,45.8112524,-122.6893625,,27710,42,516499,Undocumented SPN: 516499,3/5/2014 9:56,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32148931,20373967,2,19,Received Network Data In Error,45.8112524,-122.6893625,,27710,42,5606,Adaptive Cruise Control Readiness Status,3/5/2014 9:56,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32149039,20373982,2,12,Bad intelligent device or component,45.811421,-122.6893412,,27711,42,516500,Undocumented SPN: 516500,3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32149056,20373983,2,12,Bad intelligent device or component,45.811421,-122.6893412,,27711,42,516501,Undocumented SPN: 516501,3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32148972,20373971,2,19,Received Network Data In Error,45.811421,-122.6893412,,27711,42,904,Front Axle Speed,3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32149016,20373979,2,19,Received Network Data In Error,45.811421,-122.6893412,,27711,42,905,"Relative Speed; Front Axle, Left Wheel",3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32149037,20373980,2,19,Received Network Data In Error,45.811421,-122.6893412,,27711,42,906,"Relative Speed; Front Axle, Right Wheel",3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,32149038,20373981,2,19,Received Network Data In Error,45.811421,-122.6893412,,27711,42,908,"Relative Speed; Rear Axle #1, Right Wheel",3/5/2014 9:58,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,33395484,20432154,2,19,Received Network Data In Error,45.5598743,-122.7026085,,30226,42,560,Transmission Driveline Engaged,3/6/2014 10:48,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
UNKNOWN,J1939_42,33424660,20433390,2,14,Special Instructions,45.3216443,-121.6019221,,17577,42,517503,Undocumented SPN: 517503,3/6/2014 11:10,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,N,1
UNKNOWN,J1939_42,33424661,20433399,2,19,Received Network Data In Error,45.3217688,-121.6013805,,17577,42,5606,Adaptive Cruise Control Readiness Status,3/6/2014 11:10,Cascadia 125” Sleepercab,FRCE378QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,33424738,20433387,2,14,Special Instructions,45.3134115,-121.6606827,,28435,42,517503,Undocumented SPN: 517503,3/6/2014 11:14,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,33424744,20433397,2,19,Received Network Data In Error,45.3135495,-121.6604039,,28435,42,5606,Adaptive Cruise Control Readiness Status,3/6/2014 11:14,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,33469144,20435122,2,14,Special Instructions,45.302585,-121.7628804,,4669,42,517503,Undocumented SPN: 517503,3/6/2014 11:55,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,33469152,20435123,2,14,Special Instructions,45.302585,-121.7628804,,4669,160,517503,Undocumented SPN: 517503,3/6/2014 11:55,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,33469153,20435124,2,19,Received Network Data In Error,45.3025922,-121.7631241,,4669,42,5606,Adaptive Cruise Control Readiness Status,3/6/2014 11:55,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,34401548,20477418,2,9,Abnormal update rate,45.5580757,-122.7014442,,29149,42,513,Actual Engine - Percent Torque,3/7/2014 8:30,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,34401549,20477415,2,9,Abnormal update rate,45.5580757,-122.7014442,,29149,42,516215,Undocumented SPN: 516215,3/7/2014 8:30,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_42,34416007,20478057,2,14,Special Instructions,41.7679007,-107.0382762,,65734,42,517503,Undocumented SPN: 517503,3/7/2014 8:48,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,34416008,20478056,2,19,Received Network Data In Error,41.7679633,-107.0386374,,65734,42,5606,Adaptive Cruise Control Readiness Status,3/7/2014 8:48,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,34463397,20480187,2,14,Special Instructions,41.7761571,-107.3230205,,65750,42,517504,Undocumented SPN: 517504,3/7/2014 9:21,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,34669185,20488313,2,19,Received Network Data In Error,45.4814601,-122.5789022,,1131,160,523,Transmission Current Gear,3/7/2014 12:02,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,34726825,20490499,2,19,Received Network Data In Error,45.4474261,-122.5776675,,30754,42,560,Transmission Driveline Engaged,3/7/2014 12:51,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,34899962,20497565,2,19,Received Network Data In Error,45.5583536,-122.7014095,,29386,42,5606,Adaptive Cruise Control Readiness Status,3/7/2014 15:33,Cascadia 113” Day cab,FRCE281QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,35540111,20527436,2,19,Received Network Data In Error,45.3763196,-122.0358495,,6232,160,523,Transmission Current Gear,3/8/2014 12:50,Cascadia 125” Sleepercab,FRCE284QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35585869,20529657,2,19,Received Network Data In Error,45.5322895,-122.5789864,,1661,42,84,Wheel-Based Vehicle Speed,3/8/2014 14:18,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35603684,20530321,2,19,Received Network Data In Error,45.5968012,-122.6663984,,31260,42,560,Transmission Driveline Engaged,3/8/2014 14:56,Cascadia 125” Sleepercab,FRCE300QQQQQQQQQQ,Y,1
RG_Corp12,J1939_160,35736718,20536418,2,19,Received Network Data In Error,45.5773979,-122.6614213,,1813,160,523,Transmission Current Gear,3/8/2014 21:30,Cascadia 125” Sleepercab,FRCE308QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35740031,20536592,2,12,Bad intelligent device or component,45.6571634,-120.8667139,,67332,42,517646,Undocumented SPN: 517646,3/8/2014 21:52,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_160,35740032,20536593,2,12,Bad intelligent device or component,45.6571634,-120.8667139,,67332,160,517646,Undocumented SPN: 517646,3/8/2014 21:52,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35740034,20536590,2,19,Received Network Data In Error,45.6578794,-120.8655281,,67332,42,5606,Adaptive Cruise Control Readiness Status,3/8/2014 21:52,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35744005,20536739,2,12,Bad intelligent device or component,45.7263724,-120.6614241,,67343,42,516507,Undocumented SPN: 516507,3/8/2014 22:04,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
RG_Corp12,J1939_42,35791240,20538985,2,14,Special Instructions,45.6771108,-118.8860462,,67512,42,517503,Undocumented SPN: 517503,3/9/2014 3:09,Cascadia 125” Sleepercab,FRCE285QQQQQQQQQQ,N,1
